time,acceleration,displacement
7.24,0.8173605782311729,6.422639421768827
7.26,0.8287188723898353,6.4312811276101645
7.28,0.8397456900489799,6.440254309951021
7.3,0.8504366206285644,6.449563379371435
7.32,0.8607873878989016,6.459212612101099
7.34,0.8707938516910911,6.469206148308909
7.36,0.8804520095530344,6.4795479904469655
7.38,0.8897579983503596,6.490242001649641
7.4,0.8987080958116269,6.501291904188373
7.42,0.907298722017184,6.512701277982816
7.44,0.9155264408310896,6.524473559168911
7.46,0.9233879612755189,6.536612038724481
7.48,0.9308801388471136,6.549119861152887
7.5,0.9379999767747389,6.562000023225261
7.5200000000000005,0.9447446272181541,6.575255372781847
7.54,0.951111392407109,6.588888607592891
7.5600000000000005,0.9570977257204173,6.602902274279583
7.58,0.9627012327045701,6.61729876729543
7.6000000000000005,0.9679196720314865,6.632080327968514
7.62,0.9727509563950137,6.647249043604987
7.640000000000001,0.977193153345823,6.662806846654178
7.66,0.9812444860643621,6.678755513935638
7.68,0.9849033340715608,6.695096665928439
7.7,0.9881682338770004,6.711831766123
7.72,0.9910378795642898,6.72896212043571
7.74,0.9935111233134158,6.746488876686584
7.76,0.9955869758598548,6.764413024140145
7.78,0.9972646068902659,6.782735393109735
7.8,0.998543345374605,6.801456654625395
7.82,0.9994226798345279,6.820577320165472
7.84,0.9999022585479752,6.840097741452024
7.86,0.9999818896898556,6.860018110310145
7.88,0.9996615414087742,6.8803384585912255
7.9,0.998941341839772,6.9010586581602285
7.92,0.9978215790530743,6.922178420946926
7.94,0.9963027009388656,6.943697299061135
7.96,0.9943853150281404,6.965614684971859
7.98,0.992070188249698,6.987929811750303
8.0,0.9893582466233818,7.0106417533766185
8.02,0.9862505748896837,7.033749425110316
8.040000000000001,0.9827484160758618,7.057251583924139
8.06,0.9788531709987474,7.081146829001253
8.08,0.974566397704435,7.105433602295565
8.1,0.9698898108450863,7.130110189154913
8.120000000000001,0.9648252809930908,7.15517471900691
8.14,0.9593748338928642,7.180625166107136
8.16,0.9535406496505743,7.206459350349426
8.18,0.94732506186213,7.23267493813787
8.2,0.9407305566797731,7.2592694433202265
8.22,0.9337597718176507,7.28624022818235
8.24,0.9264154954967662,7.313584504503234
8.26,0.9187006653297247,7.341299334670275
8.28,0.9106183671457304,7.369381632854269
8.3,0.9021718337562933,7.397828166243707
8.32,0.893364443662152,7.426635556337848
8.34,0.8841997197019127,7.455800280298087
8.36,0.8746813276429652,7.485318672357034
8.38,0.8648130747152218,7.5151869252847785
8.4,0.8545989080882804,7.54540109191172
8.42,0.8440429132926041,7.575957086707396
8.44,0.833149312585366,7.606850687414633
8.46,0.8219224632616022,7.638077536738399
8.48,0.8103668559113548,7.669633144088646
8.5,0.7984871126234903,7.701512887376509
8.52,0.7862879851369292,7.7337120148630705
8.540000000000001,0.7737743529400123,7.766225647059988
8.56,0.7609512213187744,7.799048778681226
8.58,0.7478237193548898,7.83217628064511
8.6,0.7343970978741133,7.865602902125886
8.620000000000001,0.7206767273460168,7.899323272653984
8.64,0.706668095735878,7.933331904264122
8.66,0.6923768063095604,7.967623193690439
8.68,0.6778085753922868,8.002191424607712
8.700000000000001,0.662969230082182,8.03703076991782
8.72,0.6478647059195176,8.072135294080484
8.74,0.6325010445125663,8.107498955487435
8.76,0.6168843911210448,8.143115608878954
8.78,0.6010209921980904,8.178979007801908
8.8,0.5849171928917617,8.215082807108239
8.82,0.5685794345070696,8.25142056549293
8.84,0.5520142519295329,8.287985748070467
8.86,0.5352282710113162,8.324771728988683
8.88,0.5182282059209752,8.361771794079026
8.9,0.5010208564578846,8.398979143542116
8.92,0.4836131053324,8.4363868946676
8.94,0.4660119154128711,8.473988084587129
8.96,0.4482243269405849,8.511775673059416
8.98,0.4302574547137687,8.549742545286232
9.0,0.4121184852417566,8.587881514758243
9.02,0.39381467387048763,8.626185326129512
9.040000000000001,0.3753533418804611,8.66464665811954
9.06,0.3567418735583286,8.703258126441671
9.08,0.3379877132432676,8.742012286756733
9.1,0.3190983623493521,8.780901637650647
9.120000000000001,0.30008137636508325,8.819918623634917
9.14,0.2809443618313018,8.859055638168698
9.16,0.2616949732986626,8.898305026701337
9.18,0.24234091026592378,8.937659089734076
9.200000000000001,0.22288991410024592,8.977110085899755
9.22,0.20334976494075557,9.016650235059245
9.24,0.183728278586583,9.056271721413417
9.26,0.1640333033706535,9.095966696629347
9.28,0.14427271702045727,9.135727282979541
9.3,0.1244544235070617,9.175545576492938
9.32,0.10458634988363526,9.215413650116364
9.34,0.08467644311472142,9.255323556885278
9.36,0.06473266689756589,9.295267333102434
9.38,0.04476299847674028,9.33523700152326
9.4,0.024775425453357765,9.375224574546642
9.42,0.0047779425901285115,9.41522205740987
9.44,-0.015221451386431743,9.455221451386432
9.46,-0.03521475698538918,9.49521475698539
9.48,-0.05519397715107451,9.535193977151074
9.5,-0.0751511204618093,9.57515112046181
9.52,-0.09507820432636095,9.61507820432636
9.540000000000001,-0.11496725817687631,9.654967258176876
9.56,-0.1348103266569955,9.694810326656995
9.58,-0.15459947280389894,9.734599472803898
9.6,-0.17432678122297965,9.77432678122298
9.620000000000001,-0.19398436125389898,9.8139843612539
9.64,-0.2135643501267387,9.853564350126739
9.66,-0.2330589161070144,9.893058916107014
9.68,-0.2524602616282581,9.932460261628258
9.700000000000001,-0.2717606264109442,9.971760626410946
9.72,-0.2909522905664908,10.010952290566491
9.74,-0.310027577685123,10.050027577685123
9.76,-0.32897885790632714,10.088978857906326
9.78,-0.347798550970695,10.127798550970695
9.8,-0.3664791292519284,10.166479129251929
9.82,-0.38501312076778266,10.205013120767783
9.84,-0.4033931121687696,10.24339311216877
9.86,-0.42161175170339216,10.281611751703391
9.88,-0.43966175215875003,10.319661752158751
9.9,-0.45753589377532133,10.35753589377532
9.92,-0.4752270271347798,10.39522702713478
9.94,-0.49272807601966023,10.432728076019659
9.96,-0.5100320402437544,10.470032040243755
9.98,-0.527131998452086,10.507131998452087
